time/date,Port 3 (VWC),Port 3 (EC),Port 3 (temp),Port 4 (VWC),Port 4 (EC),Port 4 (temp),2m Rain (in),2m Rel Hum (pct),ET (in),observed
6/4/17 19:00,0.147,0.084,77.2,0.161,0.091,78.8,0,97,0.16,0.178135774
6/4/17 19:05,0.147,0.085,77.2,0.161,0.091,78.8,0,97,0.16,0.015978201
6/4/17 19:10,0.147,0.085,77.2,0.161,0.091,78.8,0,97,0.16,0.384208673
6/4/17 19:15,0.147,0.084,77.2,0.161,0.091,78.8,0,96,0.16,0.389364841
6/4/17 19:20,0.147,0.084,77.2,0.161,0.091,78.8,0,93,0.16,0.309351578
6/4/17 19:25,0.147,0.084,77.2,0.161,0.091,78.8,0,90,0.16,0.772727259
6/4/17 19:30,0.147,0.084,77.2,0.161,0.09,78.8,0,89,0.16,0.433839158
6/4/17 19:35,0.147,0.085,77.2,0.161,0.091,78.8,0,87,0.16,0.747809376
6/4/17 19:40,0.147,0.084,77.2,0.161,0.091,78.8,0,86,0.16,0.77150294
6/4/17 19:45,0.147,0.084,77.2,0.161,0.09,78.8,0,84,0.16,0.146982602
6/4/17 19:50,0.147,0.085,77.2,0.162,0.091,78.8,0,82,0.16,0.893950812
6/4/17 19:55,0.149,0.084,77.2,0.167,0.091,78.8,0,81,0.16,0.116846961
6/4/17 20:00,0.148,0.084,77.2,0.168,0.091,78.8,0,79,0.16,0.220410885
6/4/17 20:05,0.147,0.085,77.2,0.168,0.091,78.8,0,77,0.16,0.752101696
6/4/17 20:10,0.147,0.084,77.2,0.168,0.091,78.8,0,76,0.16,0.411280845
6/4/17 20:15,0.147,0.083,77.2,0.168,0.091,78.8,0,76,0.16,0.277335519
6/4/17 20:20,0.147,0.084,77.2,0.168,0.091,79,0,74,0.16,0.268258214
6/4/17 20:25,0.147,0.084,77.4,0.168,0.091,79,0,72,0.16,0.482833276
6/4/17 20:30,0.147,0.085,77.2,0.168,0.091,78.8,0,72,0.16,0.029431723
6/4/17 20:35,0.147,0.084,77.2,0.169,0.092,79,0,71,0.16,0.336993992
6/4/17 20:40,0.147,0.085,77.4,0.169,0.092,79,0,70,0.16,0.823150725
6/4/17 20:45,0.147,0.084,77.4,0.169,0.092,79,0,69,0.16,0.964016283
6/4/17 20:50,0.147,0.085,77.4,0.169,0.093,79,0,68,0.16,0.621539525
6/4/17 20:55,0.147,0.084,77.4,0.169,0.094,79,0,67,0.16,0.363679894
6/4/17 21:00,0.147,0.084,77.4,0.17,0.094,79,0,67,0.16,0.187582159
6/4/17 21:05,0.147,0.084,77.4,0.17,0.095,79,0,65,0.16,0.690394395
6/4/17 21:10,0.147,0.084,77.4,0.171,0.096,79,0,63,0.16,0.282198602
6/4/17 21:15,0.147,0.085,77.4,0.172,0.097,79,0,63,0.16,0.258183841
6/4/17 21:20,0.147,0.085,77.4,0.172,0.097,79,0,62,0.16,0.643717908
6/4/17 21:25,0.147,0.084,77.4,0.172,0.098,79,0,61,0.16,0.753236368
6/4/17 21:30,0.147,0.085,77.4,0.173,0.099,79,0,59,0.16,0.880848744
6/4/17 21:35,0.146,0.085,77.4,0.173,0.099,79,0,57,0.16,0.260518551
6/4/17 21:40,0.146,0.084,77.4,0.173,0.101,79,0,56,0.16,0.74597436
6/4/17 21:45,0.145,0.085,77.4,0.174,0.101,79,0,56,0.16,0.350402791
6/4/17 21:50,0.145,0.085,77.4,0.174,0.102,78.8,0,54,0.16,0.89729091
6/4/17 21:55,0.145,0.085,77.4,0.175,0.103,79,0,53,0.16,0.414850548
6/4/17 22:00,0.145,0.085,77.4,0.175,0.104,79,0,53,0.16,0.380372474
6/4/17 22:05,0.145,0.086,77.4,0.176,0.107,79,0,55,0.16,0.104733633
6/4/17 22:10,0.146,0.086,77.4,0.177,0.109,79,0,55,0.16,0.86737827
6/4/17 22:15,0.146,0.086,77.4,0.178,0.111,79,0,55,0.16,0.014603824
6/4/17 22:20,0.146,0.087,77.4,0.179,0.115,79,0,56,0.16,0.562157586
6/4/17 22:25,0.146,0.087,77.4,0.181,0.117,78.8,0,57,0.16,0.953410451
6/4/17 22:30,0.146,0.087,77.4,0.182,0.121,79,0,58,0.16,0.538131965
6/4/17 22:35,0.146,0.087,77.4,0.184,0.125,78.8,0,59,0.16,0.394138374
6/4/17 22:40,0.147,0.088,77.4,0.185,0.128,79,0,59,0.16,0.860741679
6/4/17 22:45,0.147,0.088,77.4,0.186,0.131,78.8,0,60,0.16,0.494998768
6/4/17 22:50,0.147,0.09,77.5,0.187,0.132,78.8,0,60,0.16,0.584669999
6/4/17 22:55,0.148,0.09,77.4,0.188,0.135,78.8,0,61,0.16,0.936410248
6/4/17 23:00,0.148,0.092,77.5,0.189,0.136,78.8,0,63,0.16,0.574301295
6/4/17 23:05,0.149,0.093,77.5,0.189,0.138,78.8,0,63,0.16,0.5799057
6/4/17 23:10,0.15,0.095,77.5,0.19,0.138,78.8,0,65,0.16,0.157935608
6/4/17 23:15,0.151,0.096,77.5,0.19,0.139,78.8,0,66,0.16,0.902609005
6/4/17 23:20,0.152,0.098,77.5,0.191,0.141,78.8,0,68,0.16,0.349830753
6/4/17 23:25,0.153,0.099,77.5,0.191,0.142,78.8,0,67,0.16,0.413380811
6/4/17 23:30,0.154,0.101,77.5,0.192,0.144,78.8,0,67,0.16,0.868160624
6/4/17 23:35,0.155,0.103,77.5,0.193,0.144,78.8,0,69,0.16,0.36768561
6/4/17 23:40,0.156,0.104,77.5,0.193,0.145,78.8,0,70,0.16,0.992903761
6/4/17 23:45,0.157,0.107,77.5,0.194,0.147,78.8,0,74,0.16,0.408542206
6/4/17 23:50,0.159,0.109,77.5,0.194,0.147,78.8,0,77,0.16,0.84425143
6/4/17 23:55,0.16,0.11,77.5,0.194,0.149,78.8,0,77,0.16,0.645626882
6/5/17 0:00,0.161,0.113,77.5,0.195,0.149,78.8,0,78,0.16,0.74019828
6/5/17 0:05,0.162,0.114,77.5,0.195,0.149,78.8,0,82,0.16,0.479887007
6/5/17 0:10,0.163,0.116,77.5,0.195,0.149,78.8,0,83,0.16,0.17987834
6/5/17 0:15,0.164,0.117,77.5,0.195,0.149,78.8,0,83,0.16,0.591418371
6/5/17 0:20,0.165,0.119,77.5,0.195,0.149,78.8,0,86,0.16,0.756421612
6/5/17 0:25,0.165,0.12,77.5,0.196,0.149,78.8,0,86,0.16,0.216957033
6/5/17 0:30,0.166,0.121,77.5,0.195,0.149,78.8,0,87,0.16,0.232098574
6/5/17 0:35,0.166,0.121,77.5,0.196,0.149,78.6,0,89,0.16,0.945073654
6/5/17 0:40,0.167,0.123,77.5,0.196,0.149,78.6,0,91,0.16,0.1105319
6/5/17 0:45,0.167,0.123,77.5,0.195,0.149,78.6,0,92,0.16,0.235442988
6/5/17 0:50,0.168,0.124,77.5,0.195,0.147,78.6,0,92,0.16,0.710108802
6/5/17 0:55,0.168,0.125,77.5,0.195,0.147,78.6,0,93,0.16,0.264248193
6/5/17 1:00,0.168,0.125,77.5,0.195,0.147,78.6,0,94,0.16,0.589690986
6/5/17 1:05,0.169,0.125,77.5,0.195,0.147,78.6,0,94,0.16,0.455757608
6/5/17 1:10,0.169,0.125,77.5,0.195,0.147,78.6,0,95,0.16,0.744377317
6/5/17 1:15,0.169,0.125,77.5,0.195,0.145,78.6,0,95,0.16,0.28157088
6/5/17 1:20,0.169,0.125,77.5,0.194,0.145,78.6,0,95,0.16,0.638659897
6/5/17 1:25,0.169,0.127,77.5,0.194,0.144,78.6,0,96,0.16,0.186451813
6/5/17 1:30,0.17,0.127,77.5,0.194,0.144,78.6,0,96,0.16,0.990599353
6/5/17 1:35,0.17,0.127,77.5,0.194,0.144,78.6,0,97,0.16,0.581087958
6/5/17 1:40,0.17,0.125,77.5,0.194,0.142,78.6,0,97,0.16,0.355619857
6/5/17 1:45,0.17,0.125,77.5,0.193,0.142,78.4,0,97,0.16,0.068019826
6/5/17 1:50,0.17,0.127,77.5,0.193,0.141,78.6,0,97,0.16,0.036085885
6/5/17 1:55,0.17,0.125,77.5,0.193,0.141,78.4,0,97,0.16,0.389207015
6/5/17 2:00,0.17,0.125,77.5,0.193,0.139,78.4,0,97,0.16,0.700581057
6/5/17 2:05,0.17,0.125,77.5,0.193,0.139,78.4,0,97,0.16,0.718998942
6/5/17 2:10,0.17,0.125,77.5,0.193,0.139,78.4,0,97,0.16,0.217390925
6/5/17 2:15,0.17,0.125,77.5,0.192,0.138,78.4,0,98,0.16,0.697502238
6/5/17 2:20,0.17,0.125,77.5,0.192,0.138,78.4,0,98,0.16,0.156011318
6/5/17 2:25,0.17,0.125,77.5,0.192,0.138,78.4,0,98,0.16,0.816584942
6/5/17 2:30,0.17,0.125,77.5,0.192,0.136,78.4,0,98,0.16,0.738594524
6/5/17 2:35,0.17,0.125,77.5,0.192,0.136,78.4,0,98,0.16,0.084934018
6/5/17 2:40,0.17,0.124,77.5,0.192,0.136,78.4,0,98,0.16,0.407939027
6/5/17 2:45,0.17,0.125,77.5,0.191,0.135,78.4,0,98,0.16,0.003167963
6/5/17 2:50,0.17,0.124,77.5,0.191,0.135,78.4,0,98,0.16,0.067768872
6/5/17 2:55,0.17,0.124,77.5,0.191,0.134,78.4,0,98,0.16,0.984063088
6/5/17 3:00,0.17,0.124,77.5,0.191,0.134,78.4,0,98,0.16,0.835673585
6/5/17 3:05,0.17,0.124,77.5,0.191,0.134,78.4,0,98,0.16,0.919582709
6/5/17 3:10,0.17,0.124,77.5,0.19,0.132,78.4,0,98,0.16,0.78554388
6/5/17 3:15,0.17,0.124,77.5,0.19,0.132,78.4,0,98,0.16,0.703821688
6/5/17 3:20,0.17,0.123,77.5,0.19,0.131,78.4,0,98,0.16,0.329337272
6/5/17 3:25,0.17,0.123,77.5,0.19,0.131,78.4,0,97,0.16,0.633171687
6/5/17 3:30,0.17,0.123,77.5,0.19,0.129,78.4,0,96,0.16,0.584916253
6/5/17 3:35,0.17,0.123,77.5,0.19,0.129,78.4,0,94,0.16,0.762076444
6/5/17 3:40,0.17,0.123,77.5,0.189,0.128,78.3,0,91,0.16,0.842326199
6/5/17 3:45,0.17,0.123,77.5,0.189,0.128,78.3,0,91,0.16,0.496417764
6/5/17 3:50,0.17,0.123,77.5,0.189,0.127,78.3,0,88,0.16,0.784765194
6/5/17 3:55,0.17,0.123,77.5,0.189,0.127,78.3,0,87,0.16,0.388740749
6/5/17 4:00,0.17,0.123,77.5,0.189,0.127,78.3,0,83,0.16,0.486257223
6/5/17 4:05,0.17,0.121,77.5,0.189,0.125,78.3,0,81,0.16,0.194554951
6/5/17 4:10,0.17,0.121,77.5,0.189,0.125,78.3,0,77,0.16,0.306914969
6/5/17 4:15,0.17,0.121,77.5,0.189,0.125,78.3,0,75,0.16,0.672398616
6/5/17 4:20,0.17,0.121,77.5,0.188,0.124,78.3,0,74,0.16,0.57830435
6/5/17 4:25,0.17,0.12,77.5,0.188,0.124,78.3,0,71,0.16,0.080588455
6/5/17 4:30,0.171,0.12,77.5,0.188,0.124,78.3,0,68,0.16,0.670923183
6/5/17 4:35,0.17,0.12,77.5,0.188,0.123,78.3,0,67,0.16,0.072674529
6/5/17 4:40,0.17,0.12,77.5,0.188,0.123,78.3,0,68,0.16,0.576101785
6/5/17 4:45,0.17,0.12,77.4,0.188,0.123,78.1,0,67,0.16,0.788143151
6/5/17 4:50,0.17,0.12,77.4,0.188,0.123,78.1,0,63,0.16,0.86374685
6/5/17 4:55,0.17,0.12,77.4,0.188,0.121,78.1,0,64,0.16,0.924671521
6/5/17 5:00,0.17,0.12,77.4,0.188,0.121,78.1,0,63,0.16,0.550534946
6/5/17 5:05,0.17,0.119,77.4,0.187,0.12,78.1,0,62,0.16,0.993797508
6/5/17 5:10,0.17,0.119,77.4,0.187,0.12,78.1,0,60,0.16,0.082694898
6/5/17 5:15,0.17,0.119,77.4,0.187,0.12,78.1,0,57,0.16,0.105721362
6/5/17 5:20,0.17,0.119,77.4,0.187,0.12,78.1,0,56,0.16,0.0660562
6/5/17 5:25,0.17,0.117,77.4,0.187,0.119,78.1,0,55,0.16,0.06364354
6/5/17 5:30,0.17,0.119,77.4,0.187,0.119,78.1,0,54,0.16,0.60969621
6/5/17 5:35,0.17,0.119,77.4,0.187,0.117,78.1,0,55,0.16,0.797892142
6/5/17 5:40,0.17,0.117,77.4,0.187,0.117,78.1,0,57,0.16,0.000969564
6/5/17 5:45,0.17,0.117,77.4,0.187,0.117,78.1,0,55,0.16,0.138250829
6/5/17 5:50,0.17,0.117,77.4,0.187,0.117,78.1,0,53,0.16,0.419173964
6/5/17 5:55,0.17,0.117,77.4,0.187,0.116,78.1,0,51,0.16,0.812663707
6/5/17 6:00,0.17,0.116,77.4,0.186,0.116,78.1,0,52,0.16,0.1445483
6/5/17 6:05,0.17,0.117,77.4,0.186,0.116,78.1,0,50,0.16,0.181824257
6/5/17 6:10,0.17,0.117,77.4,0.186,0.116,78.1,0,51,0.16,0.442275174
6/5/17 6:15,0.17,0.117,77.4,0.186,0.115,78.1,0,51,0.16,0.571754957
6/5/17 6:20,0.17,0.116,77.4,0.186,0.114,78.1,0,51,0.16,0.172238239
6/5/17 6:25,0.17,0.116,77.4,0.186,0.114,78.1,0,52,0.16,0.495627305
6/5/17 6:30,0.17,0.116,77.4,0.186,0.114,78.1,0,53,0.16,0.511241488
6/5/17 6:35,0.17,0.116,77.4,0.186,0.114,77.9,0,55,0.16,0.260964234
6/5/17 6:40,0.17,0.115,77.4,0.186,0.113,78.1,0,54,0.16,0.184622719
6/5/17 6:45,0.17,0.115,77.4,0.186,0.114,77.9,0,55,0.16,0.441478092
6/5/17 6:50,0.17,0.115,77.4,0.185,0.113,77.9,0,55,0.16,0.737049173
6/5/17 6:55,0.17,0.115,77.4,0.185,0.113,77.9,0,57,0.16,0.470441238
6/5/17 7:00,0.17,0.115,77.4,0.185,0.113,77.9,0,58,0.16,0.317882492
6/5/17 7:05,0.17,0.115,77.4,0.185,0.111,77.9,0,60,0.16,0.600493837
6/5/17 7:10,0.169,0.115,77.4,0.185,0.111,77.9,0,62,0.16,0.191845671
6/5/17 7:15,0.169,0.115,77.4,0.185,0.111,77.9,0,63,0.16,0.650269785
6/5/17 7:20,0.17,0.114,77.4,0.185,0.111,77.9,0,65,0.16,0.142216541
6/5/17 7:25,0.17,0.114,77.4,0.185,0.111,77.9,0,67,0.16,0.574161189
6/5/17 7:30,0.169,0.114,77.4,0.184,0.111,77.9,0,70,0.16,0.053384723
6/5/17 7:35,0.17,0.114,77.4,0.185,0.11,77.9,0,74,0.16,0.413736313
6/5/17 7:40,0.169,0.114,77.4,0.184,0.11,77.9,0,74,0.16,0.744481939
6/5/17 7:45,0.169,0.114,77.4,0.185,0.11,77.7,0,76,0.16,0.833634328
6/5/17 7:50,0.169,0.114,77.4,0.184,0.109,77.7,0,78,0.16,0.769909858
6/5/17 7:55,0.169,0.114,77.2,0.184,0.109,77.7,0,80,0.16,0.942542506
6/5/17 8:00,0.169,0.113,77.4,0.184,0.109,77.7,0,81,0.16,0.918661968
6/5/17 8:05,0.169,0.113,77.2,0.184,0.109,77.7,0,83,0.16,0.96673155
6/5/17 8:10,0.169,0.113,77.2,0.184,0.109,77.7,0,84,0.16,0.758159077
6/5/17 8:15,0.169,0.113,77.2,0.184,0.109,77.7,0,85,0.16,0.317390505
6/5/17 8:20,0.169,0.113,77.2,0.184,0.108,77.7,0,86,0.16,0.850233443
6/5/17 8:25,0.169,0.113,77.2,0.184,0.108,77.7,0,87,0.16,0.821858575
6/5/17 8:30,0.169,0.111,77.2,0.184,0.108,77.7,0,88,0.16,0.256514288
6/5/17 8:35,0.169,0.113,77.2,0.184,0.108,77.7,0,89,0.16,0.332217967
6/5/17 8:40,0.169,0.111,77.2,0.183,0.107,77.7,0,90,0.16,0.028400148
6/5/17 8:45,0.169,0.111,77.2,0.183,0.107,77.7,0,90,0.16,0.202726431
6/5/17 8:50,0.169,0.111,77.2,0.183,0.106,77.7,0,91,0.16,0.448261068
6/5/17 8:55,0.169,0.111,77.2,0.183,0.107,77.7,0,93,0.16,0.632906329
6/5/17 9:00,0.169,0.111,77.2,0.183,0.107,77.7,0,93,0.16,0.872888142
6/5/17 9:05,0.169,0.11,77.2,0.183,0.106,77.7,0,94,0.16,0.677676597
6/5/17 9:10,0.168,0.11,77.2,0.183,0.106,77.7,0,95,0.16,0.710492214
6/5/17 9:15,0.168,0.11,77.2,0.183,0.106,77.7,0,95,0.16,0.513632412
6/5/17 9:20,0.168,0.11,77.2,0.183,0.106,77.7,0,95,0.16,0.923201393
6/5/17 9:25,0.168,0.11,77.2,0.183,0.106,77.7,0,95,0.16,0.839905498
6/5/17 9:30,0.168,0.11,77.2,0.182,0.106,77.7,0,96,0.16,0.280364902
6/5/17 9:35,0.168,0.11,77.2,0.182,0.104,77.7,0,96,0.16,0.855072218
6/5/17 9:40,0.168,0.11,77.2,0.182,0.104,77.7,0,96,0.16,0.762970926
6/5/17 9:45,0.168,0.11,77.2,0.182,0.104,77.5,0,96,0.16,0.952977775
6/5/17 9:50,0.168,0.109,77.2,0.182,0.104,77.5,0,96,0.16,0.712437343
6/5/17 9:55,0.168,0.109,77.2,0.182,0.103,77.7,0,96,0.16,0.288425922
6/5/17 10:00,0.168,0.109,77.2,0.182,0.103,77.7,0,97,0.16,0.123098277
6/5/17 10:05,0.168,0.109,77.2,0.182,0.103,77.7,0,97,0.16,0.228567166
6/5/17 10:10,0.168,0.109,77.2,0.182,0.103,77.5,0,97,0.16,0.013418809
6/5/17 10:15,0.168,0.109,77.2,0.181,0.103,77.7,0,97,0.16,0.714581767
6/5/17 10:20,0.168,0.109,77.2,0.181,0.103,77.5,0,97,0.16,0.66922937
6/5/17 10:25,0.168,0.109,77.2,0.181,0.102,77.5,0,97,0.16,0.092806611
6/5/17 10:30,0.168,0.108,77.2,0.181,0.103,77.5,0,97,0.16,0.847062317
6/5/17 10:35,0.168,0.108,77.2,0.181,0.102,77.5,0,97,0.16,0.058465372
6/5/17 10:40,0.168,0.108,77.2,0.181,0.102,77.5,0,97,0.16,0.522420661
6/5/17 10:45,0.167,0.108,77.2,0.181,0.102,77.5,0,97,0.16,0.65715157
6/5/17 10:50,0.168,0.108,77.2,0.181,0.102,77.5,0,98,0.16,0.380658001
6/5/17 10:55,0.168,0.107,77.2,0.18,0.102,77.5,0,98,0.16,0.311015656
6/5/17 11:00,0.167,0.107,77.2,0.18,0.101,77.5,0,98,0.16,0.553658904
6/5/17 11:05,0.167,0.107,77.2,0.18,0.101,77.5,0,98,0.16,0.910722476
6/5/17 11:10,0.167,0.107,77.2,0.18,0.101,77.5,0,98,0.16,0.799514125
6/5/17 11:15,0.167,0.107,77.2,0.18,0.101,77.5,0,97,0.16,0.584796783
6/5/17 11:20,0.167,0.107,77.2,0.18,0.101,77.5,0,95,0.16,0.179029396
6/5/17 11:25,0.167,0.107,77.2,0.18,0.101,77.5,0,93,0.16,0.641546172
6/5/17 11:30,0.167,0.107,77.2,0.18,0.1,77.5,0,91,0.16,0.679456284
6/5/17 11:35,0.167,0.106,77.2,0.18,0.1,77.5,0,89,0.16,0.280066781
6/5/17 11:40,0.167,0.107,77.2,0.179,0.101,77.5,0,87,0.16,0.13799626
6/5/17 11:45,0.167,0.106,77.2,0.179,0.1,77.5,0,84,0.16,0.62353729
6/5/17 11:50,0.167,0.106,77.2,0.179,0.1,77.5,0,81,0.16,0.801455683
6/5/17 11:55,0.167,0.106,77.2,0.179,0.1,77.5,0,78,0.16,0.042966718
6/5/17 12:00,0.167,0.106,77.2,0.179,0.1,77.5,0,75,0.16,0.754749141
6/5/17 12:05,0.167,0.106,77.2,0.179,0.099,77.5,0,73,0.16,0.056761848
6/5/17 12:10,0.167,0.106,77.2,0.178,0.099,77.5,0,70,0.16,0.767151098
6/5/17 12:15,0.167,0.106,77.2,0.178,0.099,77.5,0,68,0.16,0.694137768
6/5/17 12:20,0.166,0.106,77.2,0.178,0.098,77.5,0,69,0.16,0.444230913
6/5/17 12:25,0.166,0.104,77.2,0.178,0.099,77.5,0,68,0.16,0.835853626
6/5/17 12:30,0.167,0.106,77,0.178,0.099,77.5,0,67,0.16,0.099364333
6/5/17 12:35,0.166,0.104,77.2,0.178,0.098,77.5,0,66,0.16,0.233836015
6/5/17 12:40,0.166,0.104,77.2,0.178,0.098,77.5,0,64,0.16,0.397550679
6/5/17 12:45,0.166,0.104,77,0.177,0.098,77.5,0,64,0.16,0.087544269
6/5/17 12:50,0.166,0.103,77.2,0.177,0.099,77.5,0,62,0.16,0.083899372
6/5/17 12:55,0.166,0.103,77,0.177,0.098,77.5,0,61,0.16,0.013597447
6/5/17 13:00,0.166,0.103,77,0.177,0.098,77.5,0,59,0.16,0.445612912
6/5/17 13:05,0.166,0.103,77.2,0.177,0.098,77.5,0,59,0.16,0.341953966
6/5/17 13:10,0.167,0.103,77.2,0.182,0.098,77.5,0,57,0.16,0.777609013
6/5/17 13:15,0.167,0.103,77,0.182,0.097,77.5,0,57,0.16,0.664783242
6/5/17 13:20,0.167,0.103,77.2,0.181,0.097,77.5,0,56,0.16,0.79723274
6/5/17 13:25,0.167,0.103,77.2,0.181,0.097,77.5,0,57,0.16,0.186857364
6/5/17 13:30,0.167,0.102,77,0.18,0.097,77.5,0,56,0.16,0.097868571
6/5/17 13:35,0.167,0.102,77,0.18,0.097,77.5,0,54,0.16,0.996681583
6/5/17 13:40,0.167,0.102,77.2,0.18,0.097,77.5,0,55,0.16,0.229454115
6/5/17 13:45,0.167,0.103,77,0.181,0.097,77.5,0,55,0.16,0.810282715
6/5/17 13:50,0.168,0.102,77,0.184,0.097,77.5,0,53,0.16,0.096372633
6/5/17 13:55,0.167,0.102,77,0.184,0.096,77.5,0,49,0.16,0.804395736
6/5/17 14:00,0.166,0.102,77,0.183,0.096,77.7,0,50,0.16,0.32733274
6/5/17 14:05,0.166,0.102,77,0.183,0.096,77.7,0,52,0.16,0.944570572
6/5/17 14:10,0.166,0.102,77,0.183,0.096,77.7,0,59,0.16,0.360353649
6/5/17 14:15,0.166,0.102,77.2,0.183,0.096,77.7,0,70,0.16,0.71544987
6/5/17 14:20,0.166,0.101,77.2,0.183,0.096,77.7,0,72,0.16,0.307344679
6/5/17 14:25,0.166,0.101,77,0.184,0.096,77.7,0,70,0.16,0.948237141
6/5/17 14:30,0.166,0.101,77,0.184,0.096,77.7,0,69,0.16,0.729455027
6/5/17 14:35,0.166,0.101,77,0.184,0.097,77.7,0,68,0.16,0.068561846
6/5/17 14:40,0.166,0.101,77,0.184,0.097,77.7,0,68,0.16,0.899191879
6/5/17 14:45,0.166,0.101,77,0.185,0.098,77.7,0,69,0.16,0.962382587
6/5/17 14:50,0.166,0.101,77,0.185,0.098,77.7,0,68,0.16,0.459755406
6/5/17 14:55,0.166,0.101,77,0.185,0.099,77.7,0,67,0.16,0.222291198
6/5/17 15:00,0.166,0.101,77,0.186,0.099,77.7,0,72,0.16,0.974536455
6/5/17 15:05,0.166,0.101,77,0.186,0.099,77.7,0,74,0.16,0.776948835
6/5/17 15:10,0.166,0.101,77,0.186,0.1,77.7,0,75,0.16,0.194278922
6/5/17 15:15,0.166,0.102,77,0.186,0.1,77.7,0,76,0.16,0.748410628
6/5/17 15:20,0.166,0.101,77,0.187,0.1,77.7,0,77,0.16,0.002053212
6/5/17 15:25,0.166,0.102,77,0.187,0.1,77.7,0,79,0.16,0.496934557
6/5/17 15:30,0.167,0.102,77,0.187,0.1,77.7,0,81,0.16,0.254482301
6/5/17 15:35,0.166,0.102,77,0.187,0.1,77.7,0,83,0.16,0.869315899
6/5/17 15:40,0.167,0.102,77,0.188,0.1,77.7,0,84,0.16,0.016656874
6/5/17 15:45,0.167,0.102,77,0.188,0.1,77.7,0,85,0.16,0.100333243
6/5/17 15:50,0.167,0.103,77,0.188,0.1,77.7,0,86,0.16,0.353329088
6/5/17 15:55,0.167,0.102,77,0.188,0.1,77.7,0,86,0.16,0.020302553
6/5/17 16:00,0.167,0.103,77,0.188,0.099,77.7,0,88,0.16,0.846856605
6/5/17 16:05,0.167,0.103,77,0.188,0.099,77.9,0,89,0.16,0.520686654
6/5/17 16:10,0.167,0.103,77,0.188,0.099,77.7,0,89,0.16,0.304920753
6/5/17 16:15,0.167,0.103,77,0.188,0.099,77.7,0,90,0.16,0.40159943
6/5/17 16:20,0.168,0.103,77,0.188,0.098,77.9,0,91,0.16,0.046063389
6/5/17 16:25,0.168,0.103,77,0.188,0.099,77.9,0,92,0.16,0.316903034
6/5/17 16:30,0.168,0.103,77,0.188,0.098,77.9,0,93,0.16,0.709485483
6/5/17 16:35,0.168,0.103,77,0.188,0.098,77.9,0,94,0.16,0.17869971
6/5/17 16:40,0.168,0.103,77,0.188,0.098,77.9,0,94,0.16,0.782432599
6/5/17 16:45,0.168,0.103,77,0.188,0.098,77.9,0,95,0.16,0.225133027
6/5/17 16:50,0.168,0.103,77.2,0.188,0.097,77.9,0,95,0.16,0.790387438
6/5/17 16:55,0.168,0.103,77.2,0.188,0.097,77.9,0,96,0.16,0.115935075
6/5/17 17:00,0.168,0.104,77,0.188,0.097,77.9,0,96,0.16,0.336376303
6/5/17 17:05,0.168,0.103,77,0.188,0.097,77.9,0,96,0.16,0.111035892
6/5/17 17:10,0.168,0.103,77.2,0.187,0.097,77.9,0,96,0.16,0.063055912
6/5/17 17:15,0.169,0.103,77,0.188,0.096,77.9,0,96,0.16,0.793777334
6/5/17 17:20,0.169,0.103,77.2,0.187,0.096,77.9,0,96,0.16,0.307800875
6/5/17 17:25,0.169,0.103,77,0.187,0.096,77.9,0,97,0.16,0.294504261
6/5/17 17:30,0.169,0.103,77.2,0.187,0.095,77.9,0,97,0.16,0.785014272
6/5/17 17:35,0.169,0.103,77.2,0.187,0.095,77.9,0,97,0.16,0.568265568
6/5/17 17:40,0.168,0.103,77,0.187,0.095,77.9,0,97,0.16,0.706181081
6/5/17 17:45,0.169,0.103,77,0.187,0.095,77.9,0,97,0.16,0.882343136
6/5/17 17:50,0.169,0.103,77,0.187,0.094,78.1,0,97,0.16,0.176068826
6/5/17 17:55,0.169,0.103,77.2,0.187,0.094,78.1,0,97,0.16,0.457371629
6/5/17 18:00,0.169,0.103,77,0.187,0.094,77.9,0,97,0.16,0.910200426
6/5/17 18:05,0.169,0.103,77,0.187,0.094,78.1,0,97,0.16,0.265481522
6/5/17 18:10,0.169,0.103,77,0.187,0.093,78.1,0,97,0.16,0.290574257
6/5/17 18:15,0.169,0.102,77.2,0.187,0.093,78.1,0,97,0.16,0.709118232
6/5/17 18:20,0.169,0.103,77,0.187,0.093,78.1,0,98,0.16,0.026850399
6/5/17 18:25,0.169,0.103,77.2,0.187,0.093,78.1,0,98,0.16,0.800074234
6/5/17 18:30,0.169,0.103,77.2,0.187,0.092,78.1,0,98,0.16,0.328599002
6/5/17 18:35,0.169,0.103,77,0.187,0.092,78.1,0,98,0.16,0.69787923
6/5/17 18:40,0.169,0.103,77,0.187,0.092,78.1,0,98,0.16,0.738960569
6/5/17 18:45,0.169,0.103,77.2,0.186,0.092,78.1,0,98,0.16,0.826108866
6/5/17 18:50,0.169,0.102,77.2,0.187,0.092,78.1,0,98,0.16,0.019974606
6/5/17 18:55,0.169,0.102,77.2,0.186,0.091,78.1,0,98,0.16,0.800962298
6/5/17 19:00,0.169,0.102,77,0.186,0.091,78.1,0,98,0.16,0.08308191
6/5/17 19:05,0.169,0.102,77.2,0.186,0.091,78.1,0,98,0.16,0.899418382
6/5/17 19:10,0.169,0.102,77.2,0.186,0.091,78.1,0,98,0.16,0.4219409
6/5/17 19:15,0.169,0.101,77.2,0.186,0.091,78.1,0,98,0.16,0.430902956
6/5/17 19:20,0.169,0.102,77.2,0.186,0.091,78.1,0,97,0.16,0.860546808
